air_inflow,air_end_temp,out_pressure,motor_current,motor_rpm,motor_temp,motor_vibe,type,motor_hp,air_flow_pressure,current_by_airflow,temp_diff,current_by_vibration,airflow_per_rotation,efficiency,volumetric_efficiency,fan_laws_6,performance_index,air_to_motor_ratio,air_to_power_ratio,mechanical_efficiency,air_density,air_mass_flow,air_inflow_efficiency1,air_inflow_efficiency2,motor_current_efficiency,label,treshold
2.82,57.31,0.7,36.48,2985.0,73.17,3.66,7,30,1.9739999999999998,12.936170212765957,15.86,133.5168,0.0009447236180904523,0.01478465631291343,0.25812120712853887,0.7336108504132481,0.0007395359041309711,0.0009447236180904523,0.02112093758987633,44.13219909404659,0.25812120712853887,0.7279018041024795,0.012911351894088454,10.530159946408206,3.339099870939396,0,0.9999927282333374
1.54,40.4,0.7,19.95,1632.0,58.13,2.91,7,30,1.0779999999999998,12.954545454545453,17.730000000000004,58.0545,0.0009436274509803922,0.018568758666425513,0.3242706017114749,0.7396011486917676,0.0009295559559487052,0.0009436274509803922,0.026526798094893594,30.304214143606437,0.3242706017114749,0.4993767266356714,0.0162330543777807,9.10389853764196,4.200778249444107,0,0.9999929666519165
2.45,52.45,0.7,31.73,2596.0,68.84,3.44,7,30,1.715,12.951020408163265,16.39,109.1512,0.0009437596302003082,0.01571214975190378,0.27434872970939195,0.7352527269933938,0.0007851510044530652,0.0009437596302003082,0.022445928217005404,40.788740755942214,0.27434872970939195,0.6721543877880103,0.01370946586578019,10.345864356850399,3.5530959974200025,0,0.9999970197677612
1.14,35.09,0.7,14.75,1207.0,53.41,2.67,7,30,0.7979999999999999,12.938596491228072,18.319999999999993,39.3825,0.0009444904722452361,0.02026280708436488,0.3537417499045828,0.7416242007205684,0.0010129506630828355,0.0009444904722452361,0.0289468672633784,24.45720815082841,0.3537417499045828,0.4032655948912243,0.01768377592670354,7.9941264207981915,4.576921764116313,0,0.9999766945838928
1.79,43.68,0.7,23.15,1894.0,61.04,3.05,7,30,1.253,12.932960893854748,17.36,70.60749999999999,0.0009450897571277719,0.017745990156853027,0.3098654941402531,0.7383731211317418,0.0008867180533814177,0.0009450897571277719,0.025351414509790043,33.61090535707963,0.3098654941402531,0.554659234511053,0.015483121840232174,9.61476484111467,4.007478318070871,0,0.9999979138374329
2.97,59.29,0.7,38.41,3143.0,74.92,3.75,7,30,2.079,12.93265993265993,15.630000000000003,144.0375,0.0009449570474069361,0.014433741213225723,0.251988545975183,0.7329260585633031,0.0007224576821889545,0.0009449570474069361,0.020619630304608175,45.36524863316845,0.251988545975183,0.7484059815462936,0.012612881038533584,10.571276027762949,3.2588821720224836,0,0.9999956488609314
1.47,39.43,0.7,18.99,1554.0,57.27,2.86,7,30,1.029,12.918367346938775,17.840000000000003,54.31139999999999,0.0009459459459459459,0.01894629856715165,0.3307503307503308,0.7399705534039623,0.000946157043863344,0.0009459459459459459,0.027066140810216643,29.442547973353662,0.3307503307503308,0.48620298620298624,0.01651730305475722,8.974786345137314,4.272754272754273,0,0.9999880790710449
3.13,61.41,0.7,40.49,3313.0,76.81,3.84,7,30,2.191,12.936102236421727,15.400000000000006,155.48160000000001,0.0009447630546332629,0.014091699596608213,0.24603204547741223,0.7322358781136928,0.0007044932489386218,0.0009447630546332629,0.02013099942372602,46.68580076356301,0.24603204547741223,0.7700803023443002,0.012300000711277997,10.6119537386625,3.1826956937317643,0,0.9999806880950928
1.48,39.55,0.7,19.12,1564.0,57.38,2.87,7,30,1.036,12.91891891891892,17.830000000000005,54.8744,0.0009462915601023018,0.01887947749770385,0.3297183136244954,0.73993281075028,0.0009443029002859888,0.0009462915601023018,0.026970682139576922,29.52750280640882,0.3297183136244954,0.48798310416425317,0.01649166190488501,8.987093804613293,4.259604159797535,0,0.9999899864196777
1.9,45.2,0.7,24.64,2016.0,62.4,3.12,7,30,1.3299999999999998,12.96842105263158,17.199999999999996,76.8768,0.0009424603174603174,0.017300407925407924,0.30207061457061457,0.7378378378378377,0.0008650203962703961,0.0009424603174603174,0.024714868464868464,34.87762237762237,0.30207061457061457,0.5739341676841676,0.015103530728530727,9.759204470742931,3.917378917378918,0,0.9999898076057434
2.87,57.98,0.7,37.13,3038.0,73.76,3.69,7,30,2.009,12.937282229965158,15.780000000000008,137.0097,0.0009447004608294931,0.01466319537959721,0.25601638504864316,0.7333736177412531,0.0007335573610454677,0.0009447004608294931,0.02094742197085316,44.54678756321632,0.25601638504864316,0.7347670250896059,0.012807761128382498,10.544709568570738,3.312156228869728,0,0.9999933242797852
1.87,44.74,0.7,24.19,1979.0,61.99,3.1,7,30,1.309,12.935828877005347,17.25,74.989,0.0009449216776149571,0.01745589353105122,0.30481344439192165,0.7380027695600175,0.000872935472596528,0.0009449216776149571,0.0249369907586446,34.54521329795036,0.30481344439192165,0.5700011410128936,0.01524313078907819,9.731018010188949,3.9430145560644836,0,0.9999985694885254
2.56,53.94,0.7,33.18,2715.0,70.17,3.51,7,30,1.7919999999999998,12.9609375,16.230000000000004,116.4618,0.0009429097605893187,0.015387019606428888,0.2686352594271563,0.7347494953202423,0.000769679903357067,0.0009429097605893187,0.0219814565806127,41.77575823145443,0.2686352594271563,0.6877062641335202,0.013437505495073658,10.393967925676634,3.481764807731659,0,0.9999910593032837
2.34,51.01,0.7,30.32,2481.0,67.57,3.38,7,30,1.638,12.957264957264957,16.559999999999995,102.4816,0.0009431680773881499,0.01598335701238076,0.2790438098781509,0.735776673559458,0.0007995226683712738,0.0009431680773881499,0.02283336716054394,39.65470874771666,0.2790438098781509,0.6529625151148731,0.013958385043483054,10.245784997893923,3.61564457927587,0,0.9999831914901733
1.73,42.9,0.7,22.39,1832.0,60.36,3.02,7,30,1.2109999999999999,12.942196531791907,17.46,67.6178,0.0009443231441048035,0.017909485372194892,0.3126897828161601,0.7386894586894588,0.0008960676909216133,0.0009443231441048035,0.025584979103135563,32.810177201861045,0.3126897828161601,0.540953324271957,0.01564484996860178,9.490518259098828,4.0468926226900725,0,0.9999958276748657
2.22,49.41,0.7,28.76,2353.0,66.14,3.31,7,30,1.554,12.954954954954955,16.730000000000004,95.19560000000001,0.0009434764130896729,0.01632428389547416,0.2850381912657622,0.7363233150336528,0.0008169546370429313,0.0009434764130896729,0.023320405564963086,38.41104000605069,0.2850381912657622,0.6327847846099921,0.014264838419862003,10.14053317279012,3.692656928289784,0,0.999992847442627
2.4,51.81,0.7,31.11,2545.0,68.28,3.41,7,30,1.68,12.9625,16.47,106.0851,0.0009430255402750491,0.01583634270976791,0.27654707925954514,0.7354945968412301,0.0007908894059799149,0.0009430255402750491,0.022623346728239874,40.303492196359336,0.27654707925954514,0.6637129902229083,0.013811153196764046,10.307737503156742,3.5847415149018538,0,0.999991774559021
3.27,63.33,0.7,42.36,3466.0,78.51,3.93,7,30,2.2889999999999997,12.954128440366972,15.180000000000007,166.47480000000002,0.0009434506635891518,0.013749828802917917,0.2400637820837536,0.7315939702078316,0.0006882795464968463,0.0009434506635891518,0.019642612575597025,47.6569066309135,0.2400637820837536,0.7850085674138743,0.012016948969419839,10.598153976592663,3.1098170669932115,0,0.9999128580093384
2.85,57.78,0.7,36.94,3022.0,73.58,3.68,7,30,1.9949999999999999,12.961403508771928,15.799999999999997,135.9392,0.000943084050297816,0.014675678538640803,0.25627283975484133,0.7334361206844427,0.0007339833789371862,0.000943084050297816,0.020965255055201148,44.349900543772506,0.25627283975484133,0.7303775933012978,0.012817124902117642,10.525367242988997,3.3216556844013465,0,0.9999854564666748
2.38,51.54,0.7,30.84,2523.0,68.03,3.4,7,30,1.666,12.957983193277311,16.490000000000002,104.856,0.0009433214427269123,0.015888456549935148,0.27744748315497425,0.7355672644358168,0.0007940725013932016,0.0009433214427269123,0.022697795071335927,40.08657587548638,0.27744748315497425,0.6603250099088387,0.013866256691561255,10.289578127296782,3.5951598237392464,0,0.9999916553497314
1.96,45.9,0.7,25.32,2072.0,63.02,3.15,7,30,1.3719999999999999,12.918367346938776,17.120000000000005,79.758,0.0009459459459459459,0.01720203615938213,0.3003003003003003,0.7375791784258388,0.000859828846430557,0.0009459459459459459,0.0245743373705459,35.64261892223977,0.3003003003003003,0.5885885885885885,0.015010249856330463,9.873408794386261,3.8793895936753082,0,0.9999964237213135
2.12,48.1,0.7,27.48,2248.0,64.98,3.25,7,30,1.484,12.962264150943396,16.880000000000003,89.31,0.0009430604982206406,0.016616280371738887,0.29017246099096633,0.736798505138586,0.0008310697323507444,0.0009430604982206406,0.02373754338819841,37.35339827566902,0.29017246099096633,0.6151656173008486,0.014513088615276091,10.03859175604328,3.761292088694224,0,0.9999871850013733
1.77,43.41,0.7,22.89,1873.0,60.81,3.04,7,30,1.2389999999999999,12.932203389830509,17.400000000000006,69.5856,0.0009450080085424453,0.01780540801545147,0.310857897546857,0.7384943585853797,0.0008901239987990868,0.0009450080085424453,0.025436297164930677,33.34952921294061,0.310857897546857,0.5502184786579369,0.015540338900549996,9.574689066029652,4.0200775564110485,0,0.9999978542327881
2.16,48.64,0.7,28.0,2291.0,65.46,3.27,7,30,1.512,12.962962962962962,16.819999999999993,91.56,0.0009428197293758184,0.01651376146788991,0.2883240762617182,0.7366061435144882,0.0008249312557286893,0.0009428197293758184,0.023591087811271297,37.83302752293578,0.2883240762617182,0.6227800047253114,0.014402990060736611,10.090902210748494,3.737534321911162,0,0.9999858140945435
2.19,49.05,0.7,28.4,2324.0,65.82,3.29,7,30,1.533,12.968036529680365,16.769999999999996,93.43599999999999,0.0009423407917383821,0.016406952352412348,0.2864257725648578,0.7364508616674429,0.0008200983476061474,0.0009423407917383821,0.02343850336058907,38.1297572670063,0.2864257725648578,0.6272724419170386,0.0143169369756667,10.11324058706669,3.714379881662996,0,0.9999865293502808
2.13,48.24,0.7,27.61,2259.0,65.1,3.26,7,30,1.4909999999999999,12.962441314553992,16.859999999999992,90.00859999999999,0.000942895086321381,0.01656508378088316,0.2892316215709758,0.7367388868135972,0.0008295264689044409,0.000942895086321381,0.02366440540126166,37.42052426101506,0.2892316215709758,0.6160633539461785,0.0144837954888077,10.036470554974414,3.7491479209270624,0,0.9999871253967285
1.68,42.18,0.7,21.68,1774.0,59.71,2.99,7,30,1.176,12.904761904761905,17.53,64.8232,0.0009470124013528749,0.018141652988436237,0.316726555636413,0.738933307951012,0.0009084498816852178,0.0009470124013528749,0.025916647126337483,32.183292401485886,0.316726555636413,0.5321006134691738,0.015860197644496313,9.410030308139284,4.087280789403234,0,0.9999832510948181
2.21,49.31,0.7,28.66,2345.0,66.06,3.3,7,30,1.547,12.968325791855204,16.75,94.57799999999999,0.0009424307036247334,0.016356869462242806,0.2855850617044647,0.7363780211597529,0.0008171006543354715,0.0009424307036247334,0.02336695637463258,38.35685888895938,0.2855850617044647,0.6311429863668669,0.014266283736371985,10.137707685391609,3.703560121470569,0,0.9999847412109375
1.15,35.26,0.7,14.92,1221.0,53.57,2.68,7,30,0.8049999999999999,12.973913043478262,18.310000000000002,39.985600000000005,0.0009418509418509418,0.020132247609139287,0.35143691860109766,0.7415785375981314,0.0010071760984224994,0.0009418509418509418,0.02876035372734184,24.581474330759068,0.35143691860109766,0.4041524563912623,0.017581686426188944,8.010163853125635,4.5595120221985885,0,0.9999651908874512
1.28,36.95,0.7,16.57,1356.0,55.07,2.75,7,30,0.8959999999999999,12.9453125,18.119999999999997,45.5675,0.0009439528023598821,0.019663137104295823,0.34325556449450256,0.7409227294724955,0.0009819071551990831,0.0009439528023598821,0.028090195863279748,26.663213913425135,0.34325556449450256,0.4393671225529633,0.01714096245432871,8.452052759298084,4.4435505497452406,0,0.9999992251396179
2.28,50.23,0.7,29.55,2418.0,66.87,3.34,7,30,1.5959999999999999,12.960526315789474,16.640000000000008,98.697,0.0009429280397022331,0.016170704276725734,0.282313784341986,0.7360362590106115,0.0008076888333223262,0.0009429280397022331,0.02310100610960819,39.100762941122824,0.282313784341986,0.643675428299728,0.01410091281145855,10.208385382666698,3.658935231274424,0,0.9999917149543762
2.84,57.58,0.7,36.74,3006.0,73.4,3.67,7,30,1.9879999999999998,12.93661971830986,15.820000000000007,134.8358,0.000944777112441783,0.014743858826810088,0.2574324557062079,0.7334986992558533,0.0007371929413405044,0.000944777112441783,0.021062655466871555,44.320039633391126,0.2574324557062079,0.7311081742056303,0.012871622785310394,10.542806019793746,3.330305782621859,0,0.999991238117218
2.5,53.09,0.7,32.35,2647.0,69.41,3.47,7,30,1.75,12.940000000000001,16.319999999999993,112.25450000000001,0.0009444654325651682,0.01558957547358903,0.2721802399323251,0.7350332730227849,0.0007793664730349221,0.0009444654325651682,0.022270822105127187,41.26560627859016,0.2721802399323251,0.6804505998308128,0.013607051326396313,10.379788144372059,3.522012304724287,0,0.9999960660934448
1.45,39.13,0.7,18.7,1530.0,57.0,2.85,7,30,1.015,12.89655172413793,17.869999999999997,53.295,0.0009477124183006535,0.01904493854958251,0.3325306730879486,0.7400762502803319,0.0009522469274791256,0.0009477124183006535,0.02720705507083216,29.13875598086124,0.3325306730879486,0.48216947597752546,0.01662653365439743,8.925823330255461,4.288499025341131,0,0.9999755024909973
1.72,42.81,0.7,22.31,1825.0,60.28,3.01,7,30,1.204,12.970930232558139,17.47,67.1531,0.0009424657534246575,0.017929179740026894,0.3131115459882583,0.7387226496944365,0.0008952692604094384,0.0009424657534246575,0.025613113914324137,32.72075302554908,0.3131115459882583,0.5385518590998043,0.015634800156348,9.479571523367145,4.061348018022118,0,0.9999917149543762
2.21,49.19,0.7,28.54,2335.0,65.94,3.3,7,30,1.547,12.914027149321267,16.75,94.18199999999999,0.0009464668094218415,0.01642564396593829,0.2868081240672247,0.7363915701915018,0.0008220294978404058,0.0009464668094218415,0.02346520566562613,38.35387866046591,0.2868081240672247,0.6338459541885666,0.01435345479863272,10.15615665297194,3.7038479008500422,0,0.9999927878379822
2.21,49.29,0.7,28.64,2343.0,66.03,3.3,7,30,1.547,12.959276018099548,16.740000000000002,94.512,0.0009432351685872812,0.01636829185711867,0.2858288389658428,0.7363585590617144,0.0008180427552399154,0.0009432351685872812,0.023383274081598102,38.35090782122904,0.2858288389658428,0.6316817341145127,0.014284948789751343,10.142313640723454,3.7041348180912843,0,0.9999923706054688
1.41,38.69,0.7,18.27,1495.0,56.61,2.83,7,30,0.9869999999999999,12.957446808510639,17.92,51.7041,0.0009431438127090301,0.019089395231712766,0.33326636491485156,0.7402451153389586,0.0009543011571409136,0.0009431438127090301,0.027270564616732523,28.538645871410584,0.33326636491485156,0.4699055745299407,0.0166603747166407,8.801152014621147,4.3182811964498855,0,0.9999961256980896
1.5,39.79,0.7,19.35,1583.0,57.59,2.88,7,30,1.0499999999999998,12.9,17.800000000000004,55.728,0.0009475679090334807,0.018841515934539185,0.3290166350810697,0.7398350330892931,0.0009422393799526455,0.0009475679090334807,0.026916451335055984,29.82611972437553,0.3290166350810697,0.49352495262160456,0.01645368829716063,9.043815477224056,4.2443145925458,0,0.9999786019325256
1.96,45.94,0.7,25.36,2075.0,63.06,3.15,7,30,1.3719999999999999,12.938775510204081,17.120000000000005,79.884,0.000944578313253012,0.01717490361023484,0.2998661311914324,0.7375744654166928,0.0008579281061249563,0.000944578313253012,0.02453557658604977,35.63792499123729,0.2998661311914324,0.5877376171352076,0.014979040806422645,9.867145928040314,3.8799005545993497,0,0.9999985098838806
1.74,43.01,0.7,22.5,1841.0,60.46,3.02,7,30,1.218,12.931034482758621,17.450000000000003,67.95,0.0009451385116784356,0.01792494481236203,0.3129597720789522,0.7386538400683522,0.0008953578123277098,0.0009451385116784356,0.025607064017660042,32.999823399558494,0.3129597720789522,0.5445500034173768,0.015632459670500094,9.52958882562605,4.04689360446921,0,0.9999969005584717
2.29,50.34,0.7,29.66,2427.0,66.97,3.35,7,30,1.603,12.951965065502183,16.629999999999995,99.361,0.0009435517099299547,0.01613309044796248,0.2816572268447626,0.7360023504670007,0.000807015872788925,0.0009435517099299547,0.023047272068517827,39.155010517204936,0.2816572268447626,0.6449950494745063,0.014089169925786989,10.207288182055231,3.648014562539589,0,0.9999918937683105
2.91,58.55,0.7,37.69,3084.0,74.27,3.71,7,30,2.037,12.95189003436426,15.719999999999999,139.82989999999998,0.000943579766536965,0.014567699755202572,0.2543341688778882,0.7331895641683003,0.0007276984797603547,0.000943579766536965,0.020810999650289392,44.926786045044736,0.2543341688778882,0.7401124314346547,0.01270472285629413,10.561014902644503,3.2941081872878364,0,0.9999936819076538
2.37,51.34,0.7,30.64,2507.0,67.86,3.39,7,30,1.659,12.928270042194093,16.519999999999996,103.8696,0.0009453530115676107,0.015971949444303243,0.27886519515268754,0.7356539433927359,0.000797891373654406,0.0009453530115676107,0.022817070634718918,40.041677256868226,0.27886519515268754,0.6609105125118695,0.013930931499670066,10.30231423884155,3.6052445483030993,0,0.9999889135360718
1.6,41.21,0.7,20.74,1697.0,58.86,2.94,7,30,1.1199999999999999,12.962499999999999,17.65,60.97559999999999,0.0009428403064230996,0.01836800293888047,0.3206939817765645,0.7393208363833106,0.0009174639592305229,0.0009428403064230996,0.026240004198400675,31.17050098728016,0.3206939817765645,0.5131103708425032,0.016018353829818206,9.24596818000051,4.156995738778717,0,0.9999958276748657
1.56,40.65,0.7,20.19,1652.0,58.36,2.92,7,30,1.0919999999999999,12.942307692307693,17.71,58.9548,0.0009443099273607748,0.01852266482118504,0.3233938107399914,0.7395249481906584,0.0009267680136713556,0.0009443099273607748,0.026460949744550065,30.599442284597686,0.3233938107399914,0.5044943447543866,0.01618077325840944,9.15432788455219,4.185462204384889,0,0.9999951720237732
1.58,40.85,0.7,20.39,1668.0,58.53,2.93,7,30,1.1059999999999999,12.905063291139241,17.68,59.742700000000006,0.0009472422062350121,0.018512722056418605,0.32329085537031127,0.7394328500876213,0.0009267431338682132,0.0009472422062350121,0.026446745794883725,30.87922039010623,0.32329085537031127,0.5107995514850918,0.016183875042457066,9.213209409835624,4.1720889500004095,0,0.9999818801879883
2.9,58.43,0.7,37.57,3074.0,74.16,3.71,7,30,2.03,12.955172413793104,15.729999999999997,139.3847,0.0009433962264150943,0.014564008818758441,0.2542846971469257,0.733222701626286,0.0007285932135597873,0.0009433962264150943,0.020805726883940633,44.769763108863444,0.2542846971469257,0.7374256217260845,0.012721092589200303,10.540333859623107,3.294302093727586,0,0.9999912977218628
2.45,52.44,0.7,31.72,2595.0,68.83,3.44,7,30,1.715,12.946938775510203,16.39,109.1168,0.0009441233140655106,0.01571710314085457,0.27445445176322986,0.7352538102261553,0.0007855126369975263,0.0009441233140655106,0.022453004486935102,40.785882650517614,0.27445445176322986,0.6724134068199132,0.013716741450900924,10.347367460781367,3.553344983644755,0,0.9999969005584717
1.68,42.24,0.7,21.74,1779.0,59.77,2.99,7,30,1.176,12.94047619047619,17.53,65.0026,0.0009443507588532883,0.018091584028946534,0.3158363741984242,0.7389258977287145,0.0009050332314965725,0.0009443507588532883,0.02584512004135219,32.18492798749588,0.3158363741984242,0.5306051086533526,0.015799745003401176,9.400584067241034,4.087073080401037,0,0.9999947547912598
2.19,49.05,0.7,28.4,2324.0,65.82,3.29,7,30,1.533,12.968036529680365,16.769999999999996,93.43599999999999,0.0009423407917383821,0.016406952352412348,0.2864257725648578,0.7364508616674429,0.0008200983476061474,0.0009423407917383821,0.02343850336058907,38.1297572670063,0.2864257725648578,0.6272724419170386,0.0143169369756667,10.11324058706669,3.714379881662996,0,0.9999865293502808
3.21,62.5,0.7,41.56,3400.0,77.78,3.89,7,30,2.247,12.947040498442368,15.280000000000001,161.66840000000002,0.0009441176470588235,0.013898820053888079,0.24270376531075152,0.7318807749627421,0.0006951196967038395,0.0009441176470588235,0.019855457219840115,47.25598818321947,0.24270376531075152,0.7790790866475124,0.012138308653366207,10.609318617338072,3.142295478602752,0,0.9999489784240723
1.95,45.84,0.7,25.26,2067.0,62.97,3.15,7,30,1.365,12.953846153846156,17.129999999999995,79.569,0.0009433962264150943,0.017154922143045658,0.2994908655286014,0.7376082047421904,0.0008581547522724126,0.0009433962264150943,0.02450703163292237,35.45922406967537,0.2994908655286014,0.5840071877807727,0.014981677408529369,9.830834032834986,3.879558596539729,0,0.9999945163726807
2.65,55.06,0.7,34.28,2805.0,71.17,3.56,7,30,1.8549999999999998,12.935849056603775,16.11,122.0368,0.0009447415329768271,0.015200333014303881,0.26537683510585025,0.7343748094860696,0.0007603370174360237,0.0009447415329768271,0.021714761449005544,42.636934105122386,0.26537683510585025,0.7032486130305031,0.01327443491607176,10.459210657185753,3.4328746820485088,0,0.9999917149543762
3.15,61.74,0.7,40.81,3339.0,77.1,3.86,7,30,2.2049999999999996,12.955555555555557,15.359999999999992,157.5266,0.0009433962264150943,0.013997635954816517,0.24440316746505036,0.7321204516938519,0.0007007895562333561,0.0009433962264150943,0.019996622792595026,46.73810645313235,0.24440316746505036,0.7698699775149086,0.012236008124709395,10.584464022902765,3.1663788140472082,0,0.9999722838401794
1.94,45.65,0.7,25.08,2052.0,62.8,3.14,7,30,1.3579999999999999,12.927835051546392,17.15,78.7512,0.0009454191033138401,0.017244181675961763,0.3010888864056816,0.7376745645692767,0.0008622090837980881,0.0009454191033138401,0.024634545251373947,35.385060799073536,0.3010888864056816,0.5841124396270223,0.015054444320284079,9.838127307395839,3.89242745930644,0,0.9999985098838806
1.99,46.33,0.7,25.74,2106.0,63.4,3.17,7,30,1.393,12.93467336683417,17.07,81.5958,0.0009449192782526116,0.017071957135048617,0.2980817912468806,0.7374189709704694,0.0008535978567524309,0.0009449192782526116,0.024388510192926597,35.95354172641239,0.2980817912468806,0.5931827645812924,0.014904089562344031,9.90158126760143,3.8555906063792493,0,0.9999985694885254
2.29,50.3,0.7,29.63,2424.0,66.93,3.35,7,30,1.603,12.93886462882096,16.63000000000001,99.2605,0.0009447194719471948,0.01614942499785917,0.28200581252155066,0.7360068048252397,0.0008083157588947887,0.0009447194719471948,0.023070607139798815,39.14620619481063,0.28200581252155066,0.645793310674351,0.014115037680370457,10.213388458871039,3.648835032757007,0,0.9999948740005493
2.98,59.38,0.7,38.5,3150.0,75.0,3.75,7,30,2.086,12.919463087248323,15.619999999999997,144.375,0.000946031746031746,0.014448484848484848,0.25227513227513226,0.7328960827967989,0.0007224242424242424,0.000946031746031746,0.02064069264069264,45.51272727272727,0.25227513227513226,0.7517798941798941,0.012613756613756614,10.595555555555556,3.259259259259259,0,0.9999916553497314
1.78,43.59,0.7,23.06,1887.0,60.97,3.05,7,30,1.246,12.95505617977528,17.379999999999995,70.333,0.0009432962374138845,0.01771572377120271,0.3092774548897982,0.7384282510502542,0.0008862220354628221,0.0009432962374138845,0.025308176816003867,33.42957075625951,0.3092774548897982,0.5505138697038408,0.015471481669901338,9.572028167575025,4.00670680323525,0,0.999995231628418
2.73,56.08,0.7,35.27,2886.0,72.07,3.6,7,30,1.9109999999999998,12.919413919413921,15.989999999999995,126.97200000000001,0.0009459459459459459,0.015050562328702388,0.2627627627627628,0.7340130059559985,0.0007517972024882559,0.0009459459459459459,0.0215008033267177,43.4359228806351,0.2627627627627628,0.7173423423423424,0.013125377354598946,10.52217751260349,3.3947408947408952,0,0.999986469745636
3.08,60.76,0.7,39.86,3261.0,76.23,3.81,7,30,2.1559999999999997,12.941558441558442,15.470000000000006,151.8666,0.0009444955535111929,0.014196669972199283,0.24789909540976193,0.7324454697986577,0.0007095541465837501,0.0009444955535111929,0.020280957103141838,46.29534077934186,0.24789909540976193,0.7635292138620667,0.012390076787500889,10.604735014183833,3.208200630854906,0,0.9999914169311523
1.36,38.05,0.7,17.65,1444.0,56.04,2.8,7,30,0.952,12.977941176470587,17.990000000000002,49.419999999999995,0.0009418282548476455,0.01926345609065156,0.3363672338741591,0.7404854524995981,0.0009624853150218481,0.0009418282548476455,0.027519222986645088,27.81643059490085,0.3363672338741591,0.4574594380688564,0.016806357152884466,8.667278474558989,4.365354174910961,0,0.9999935626983643
2.38,51.44,0.7,30.74,2515.0,67.94,3.4,7,30,1.666,12.915966386554622,16.5,104.51599999999999,0.0009463220675944334,0.01594014313597918,0.2783300198807157,0.7355998027370237,0.0007977110194631913,0.0009463220675944334,0.02277163305139883,40.08945998698764,0.2783300198807157,0.6624254473161033,0.013928791103833285,10.303208713570799,3.5949011811484035,0,0.9999854564666748
2.69,55.6,0.7,34.81,2848.0,71.64,3.58,7,30,1.8829999999999998,12.940520446096656,16.04,124.61980000000001,0.0009445224719101124,0.015109958449620361,0.26383309271232186,0.7341692026780279,0.0007550760922618773,0.0009445224719101124,0.02158565492802909,43.03316166451879,0.26383309271232186,0.7097110193961458,0.013184289110973094,10.48850709163446,3.4141375306007156,0,0.999987781047821
1.38,38.2,0.7,17.8,1456.0,56.18,2.81,7,30,0.9659999999999999,12.898550724637683,17.979999999999997,50.018,0.0009478021978021978,0.019313047302970926,0.33729615580149386,0.7404434447300771,0.0009659961360154557,0.0009478021978021978,0.027590067575672755,28.119796873125672,0.33729615580149386,0.4654686950060615,0.016870811637632568,8.741602044267978,4.350631574830864,0,0.9999799132347107
1.52,40.13,0.7,19.68,1610.0,57.89,2.89,7,30,1.0639999999999998,12.947368421052632,17.759999999999998,56.8752,0.0009440993788819876,0.018707626522632005,0.326677985772314,0.739702360042155,0.0009339271143618327,0.0009440993788819876,0.026725180746617155,30.11927870143753,0.326677985772314,0.49655053837391727,0.01630850542204159,9.085361152071611,4.229620236841539,0,0.9999934434890747
3.28,63.36,0.7,42.4,3469.0,78.54,3.93,7,30,2.296,12.926829268292684,15.180000000000007,166.632,0.0009455174401844912,0.013778866004128858,0.24058967943625725,0.731591152336782,0.0006894696128880368,0.0009455174401844912,0.019684094291612653,47.79888616832301,0.24058967943625725,0.7891341485509238,0.01203867379914045,10.626503666467741,3.110061709785765,0,0.9999058246612549
1.78,43.5,0.7,22.98,1880.0,60.89,3.04,7,30,1.246,12.910112359550562,17.39,69.8592,0.0009468085106382979,0.017835875589757685,0.3114501679731243,0.7384612954186414,0.0008904756412032083,0.0009468085106382979,0.025479822271082406,33.53144610874445,0.3114501679731243,0.5543812989921613,0.015549491059916208,9.616132629158708,4.02085666293393,0,0.9999918937683105
2.38,51.56,0.7,30.86,2525.0,68.06,3.4,7,30,1.666,12.966386554621849,16.5,104.92399999999999,0.0009425742574257426,0.015878159429682438,0.27722772277227725,0.735586640374661,0.0007932080820000041,0.0009425742574257426,0.02268308489954634,40.092352559948154,0.27722772277227725,0.6598019801980198,0.01384916628600856,10.28504260946224,3.594641817122889,0,0.9999865293502808
2.01,46.64,0.7,26.05,2131.0,63.68,3.18,7,30,1.4069999999999998,12.960199004975125,17.04,82.83900000000001,0.0009432191459408727,0.016984753558106684,0.2966097943210292,0.7373169816043048,0.0008481707964004281,0.0009432191459408727,0.02426393365443812,36.194509832325345,0.2966097943210292,0.5961856865852686,0.014811858447563957,9.9258082867166,3.844121961225279,0,0.9999930262565613
1.94,45.69,0.7,25.12,2055.0,62.83,3.14,7,30,1.3579999999999999,12.948453608247423,17.14,78.8768,0.0009440389294403893,0.017216722787942715,0.3006493405861112,0.7376478709717906,0.0008604251082944473,0.0009440389294403893,0.024595318268489593,35.38036532922227,0.3006493405861112,0.5832597207370557,0.015025289343313535,9.833429809079398,3.8929440389294405,0,0.9999979734420776
3.03,60.09,0.7,39.2,3207.0,75.63,3.78,7,30,2.1209999999999996,12.93729372937294,15.539999999999992,148.17600000000002,0.0009448082319925163,0.014314058956916096,0.24994926772288792,0.7326578402233629,0.0007154190513968379,0.0009448082319925163,0.02044865565273728,45.90518707482992,0.24994926772288792,0.7573462812003503,0.012492506042476747,10.598800761434639,3.2336670939726755,0,0.9999959468841553
